Library,Operation,Dimension,Content,FixedOther,from_level,to_level,from_E,to_E,from_per_element,to_per_element,W_ratio,E_ratio,per_element_ratio,Transition
Utf8Json,Serialize,Width,Numeric,D=10,50,100,425.54066666666665,863.568,8.510813333333333,8.63568,2,2.0293430631776674,1.0146715315888337,W50 -> W100
Utf8Json,Serialize,Width,Numeric,D=20,5,20,75.89133333333334,333.11466666666666,15.178266666666667,16.655733333333334,4,4.389363739381747,1.0973409348454368,W5 -> W20
Utf8Json,Serialize,Width,Numeric,D=20,20,50,333.11466666666666,842.054,16.655733333333334,16.841079999999998,2.5,2.527820250084055,1.0111281000336219,W20 -> W50
Utf8Json,Serialize,Width,Numeric,D=20,50,100,842.054,1697.3513333333333,16.841079999999998,16.973513333333333,2,2.0157274157397667,1.0078637078698833,W50 -> W100
Utf8Json,Serialize,Width,Boolean,D=2,5,20,6.168666666666667,21.794666666666668,1.2337333333333333,1.0897333333333334,4,3.5331243920890523,0.8832810980222632,W5 -> W20
Utf8Json,Serialize,Width,Boolean,D=2,20,50,21.794666666666668,52.437333333333335,1.0897333333333334,1.0487466666666667,2.5,2.4059708797259267,0.9623883518903706,W20 -> W50
Utf8Json,Serialize,Width,Boolean,D=2,50,100,52.437333333333335,104.52533333333334,1.0487466666666667,1.0452533333333334,2,1.9933380797396256,0.9966690398698128,W50 -> W100
Utf8Json,Serialize,Width,Boolean,D=5,5,20,13.844666666666667,60.217999999999996,2.7689333333333335,3.0109,4,4.34954495112438,1.087386237781095,W5 -> W20
Utf8Json,Serialize,Width,Boolean,D=5,20,50,60.217999999999996,129.318,3.0109,2.5863600000000004,2.5,2.147497426018799,0.8589989704075195,W20 -> W50
Utf8Json,Serialize,Width,Boolean,D=5,50,100,129.318,256.70533333333333,2.5863600000000004,2.5670533333333334,2,1.9850703949437303,0.9925351974718651,W50 -> W100
Utf8Json,Serialize,Width,Boolean,D=10,5,20,24.184,101.51,4.8368,5.0755,4,4.1974032418127685,1.0493508104531921,W5 -> W20
Utf8Json,Serialize,Width,Boolean,D=10,20,50,101.51,255.34333333333333,5.0755,5.106866666666667,2.5,2.5154500377631104,1.0061800151052442,W20 -> W50
Utf8Json,Serialize,Width,Boolean,D=10,50,100,255.34333333333333,532.3653333333333,5.106866666666667,5.323653333333333,2,2.0849000691878907,1.0424500345939451,W50 -> W100
Utf8Json,Serialize,Width,Boolean,D=20,5,20,44.58866666666666,213.98333333333335,8.917733333333333,10.699166666666667,4,4.7990520760133375,1.1997630190033344,W5 -> W20
Utf8Json,Serialize,Width,Boolean,D=20,20,50,213.98333333333335,482.5226666666667,10.699166666666667,9.650453333333333,2.5,2.254954435703715,0.9019817742814861,W20 -> W50
Utf8Json,Serialize,Width,Boolean,D=20,50,100,482.5226666666667,1063.798,9.650453333333333,10.63798,2,2.20465912482177,1.102329562410885,W50 -> W100
STJRefGen,Deserialize,Width,Textual,D=2,5,20,37.54266666666667,134.65866666666668,7.508533333333334,6.732933333333333,4,3.586816777355542,0.8967041943388855,W5 -> W20
STJRefGen,Deserialize,Width,Textual,D=2,20,50,134.65866666666668,334.7486666666667,6.732933333333333,6.6949733333333334,2.5,2.4859051032734616,0.9943620413093848,W20 -> W50
STJRefGen,Deserialize,Width,Textual,D=2,50,100,334.7486666666667,1140.5306666666668,6.6949733333333334,11.405306666666668,2,3.4071253457818105,1.7035626728909055,W50 -> W100
STJRefGen,Deserialize,Width,Textual,D=5,5,20,90.11800000000001,329.67133333333334,18.023600000000002,16.48356666666667,4,3.658218483913683,0.9145546209784209,W5 -> W20
STJRefGen,Deserialize,Width,Textual,D=5,20,50,329.67133333333334,847.1053333333333,16.48356666666667,16.942106666666668,2.5,2.5695450216073787,1.0278180086429514,W20 -> W50
STJRefGen,Deserialize,Width,Textual,D=5,50,100,847.1053333333333,2831.3406666666665,16.942106666666668,28.313406666666666,2,3.3423714327537386,1.671185716376869,W50 -> W100
STJRefGen,Deserialize,Width,Textual,D=10,5,20,187.13466666666667,663.012,37.42693333333334,33.1506,4,3.542967274903634,0.8857418187259084,W5 -> W20
STJRefGen,Deserialize,Width,Textual,D=10,20,50,663.012,1686.486,33.1506,33.72972,2.5,2.5436734176756985,1.0174693670702795,W20 -> W50
STJRefGen,Deserialize,Width,Textual,D=10,50,100,1686.486,5763.798,33.72972,57.63798,2,3.4176376204723904,1.7088188102361952,W50 -> W100
STJRefGen,Deserialize,Width,Textual,D=20,5,20,373.1533333333333,1350.2406666666666,74.63066666666666,67.51203333333333,4,3.6184606864023725,0.9046151716005933,W5 -> W20
STJRefGen,Deserialize,Width,Textual,D=20,20,50,1350.2406666666666,3389.6986666666667,67.51203333333333,67.79397333333333,2.5,2.5104403610023103,1.004176144400924,W20 -> W50
STJRefGen,Deserialize,Width,Textual,D=20,50,100,3389.6986666666667,11481.362666666666,67.79397333333333,114.81362666666666,2,3.3871337235876227,1.6935668617938116,W50 -> W100
STJRefGen,Deserialize,Width,Numeric,D=2,5,20,33.468666666666664,117.81733333333334,6.693733333333332,5.890866666666667,4,3.520227874828198,0.8800569687070495,W5 -> W20
STJRefGen,Deserialize,Width,Numeric,D=2,20,50,117.81733333333334,284.92,5.890866666666667,5.6984,2.5,2.418319885019748,0.9673279540078993,W20 -> W50
STJRefGen,Deserialize,Width,Numeric,D=2,50,100,284.92,1013.8746666666667,5.6984,10.138746666666668,2,3.5584538349946184,1.7792269174973092,W50 -> W100
STJRefGen,Deserialize,Width,Numeric,D=5,5,20,80.68733333333333,286.75933333333336,16.137466666666665,14.337966666666668,4,3.553957250621742,0.8884893126554356,W5 -> W20
STJRefGen,Deserialize,Width,Numeric,D=5,20,50,286.75933333333336,717.542,14.337966666666668,14.35084,2.5,2.5022446232496938,1.0008978492998775,W20 -> W50
STJRefGen,Deserialize,Width,Numeric,D=5,50,100,717.542,2786.7006666666666,14.35084,27.867006666666665,2,3.8836760310430143,1.9418380155215071,W50 -> W100
STJRefGen,Deserialize,Width,Numeric,D=10,5,20,169.05,570.338,33.81,28.5169,4,3.373782904466134,0.8434457261165335,W5 -> W20
STJRefGen,Deserialize,Width,Numeric,D=10,20,50,570.338,1427.2359999999999,28.5169,28.544719999999998,2.5,2.5024389046495235,1.0009755618598093,W20 -> W50
STJRefGen,Deserialize,Width,Numeric,D=10,50,100,1427.2359999999999,5549.049333333333,28.544719999999998,55.49049333333333,2,3.8879690067608537,1.9439845033804268,W50 -> W100
STJRefGen,Deserialize,Width,Numeric,D=20,5,20,334.63,1158.0206666666666,66.926,57.90103333333333,4,3.460600264969269,0.8651500662423173,W5 -> W20
STJRefGen,Deserialize,Width,Numeric,D=20,20,50,1158.0206666666666,2911.814,57.90103333333333,58.236279999999994,2.5,2.514474986341637,1.0057899945366546,W20 -> W50
STJRefGen,Deserialize,Width,Numeric,D=20,50,100,2911.814,10100.882,58.236279999999994,101.00882,2,3.46893105122786,1.7344655256139303,W50 -> W100
STJRefGen,Deserialize,Width,Boolean,D=2,5,20,29.036,94.64,5.8072,4.732,4,3.259402121504339,0.8148505303760849,W5 -> W20
STJRefGen,Deserialize,Width,Boolean,D=2,20,50,94.64,237.51266666666666,4.732,4.750253333333333,2.5,2.5096435615666386,1.0038574246266554,W20 -> W50
STJRefGen,Deserialize,Width,Boolean,D=2,50,100,237.51266666666666,924.4413333333333,4.750253333333333,9.244413333333334,2,3.892176978631315,1.9460884893156578,W50 -> W100
STJRefGen,Deserialize,Width,Boolean,D=5,5,20,70.47933333333333,244.56266666666667,14.095866666666666,12.228133333333334,4,3.4699912030949975,0.8674978007737494,W5 -> W20
STJRefGen,Deserialize,Width,Boolean,D=5,20,50,244.56266666666667,591.414,12.228133333333334,11.82828,2.5,2.418251354799315,0.967300541919726,W20 -> W50
STJRefGen,Deserialize,Width,Boolean,D=5,50,100,591.414,2308.4513333333334,11.82828,23.084513333333334,2,3.903274750569539,1.9516373752847695,W50 -> W100
STJRefGen,Deserialize,Width,Boolean,D=10,5,20,150.04066666666668,487.418,30.008133333333337,24.3709,4,3.248572609203727,0.8121431523009316,W5 -> W20
STJRefGen,Deserialize,Width,Boolean,D=10,20,50,487.418,1232.364,24.3709,24.647280000000002,2.5,2.528351435523514,1.0113405742094057,W20 -> W50
STJRefGen,Deserialize,Width,Boolean,D=10,50,100,1232.364,5063.753333333333,24.647280000000002,50.63753333333333,2,4.108975378486659,2.0544876892433295,W50 -> W100
STJRefGen,Deserialize,Width,Boolean,D=20,5,20,295.7986666666667,994.7986666666667,59.159733333333335,49.73993333333333,4,3.3630938160640795,0.8407734540160199,W5 -> W20
STJRefGen,Deserialize,Width,Boolean,D=20,20,50,994.7986666666667,2431.845333333333,49.73993333333333,48.63690666666666,2.5,2.444560306340043,0.9778241225360172,W20 -> W50
STJRefGen,Deserialize,Width,Boolean,D=20,50,100,2431.845333333333,10449.35,48.63690666666666,104.4935,2,4.29688099681778,2.14844049840889,W50 -> W100
STJRefGen,Serialize,Width,Textual,D=2,5,20,19.982666666666667,61.35266666666667,3.9965333333333333,3.0676333333333337,4,3.0702942550210186,0.7675735637552547,W5 -> W20
STJRefGen,Serialize,Width,Textual,D=2,20,50,61.35266666666667,154.90066666666667,3.0676333333333337,3.0980133333333333,2.5,2.5247585000380313,1.0099034000152125,W20 -> W50
STJRefGen,Serialize,Width,Textual,D=2,50,100,154.90066666666667,342.18,3.0980133333333333,3.4218,2,2.2090285817577717,1.1045142908788859,W50 -> W100
STJRefGen,Serialize,Width,Textual,D=5,5,20,44.28066666666666,146.69466666666668,8.856133333333332,7.334733333333334,4,3.312837807319975,0.8282094518299937,W5 -> W20
STJRefGen,Serialize,Width,Textual,D=5,20,50,146.69466666666668,394.4294117647059,7.334733333333334,7.888588235294118,2.5,2.6887781316614956,1.0755112526645982,W20 -> W50
STJRefGen,Serialize,Width,Textual,D=5,50,100,394.4294117647059,853.7273333333334,7.888588235294118,8.537273333333333,2,2.1644616447685663,1.0822308223842831,W50 -> W100
STJRefGen,Serialize,Width,Textual,D=10,5,20,93.19733333333333,307.542,18.639466666666667,15.377099999999999,4,3.2999012847291764,0.8249753211822941,W5 -> W20
STJRefGen,Serialize,Width,Textual,D=10,20,50,307.542,761.5426666666667,15.377099999999999,15.230853333333334,2.5,2.4762233017495716,0.9904893206998286,W20 -> W50
STJRefGen,Serialize,Width,Textual,D=10,50,100,761.5426666666667,1770.8746666666666,15.230853333333334,17.708746666666666,2,2.3253781359591144,1.1626890679795572,W50 -> W100
STJRefGen,Serialize,Width,Textual,D=20,5,20,185.514,596.1053333333333,37.1028,29.805266666666665,4,3.2132633296319053,0.8033158324079763,W5 -> W20
STJRefGen,Serialize,Width,Textual,D=20,20,50,596.1053333333333,1544.9033333333334,29.805266666666665,30.89806666666667,2.5,2.591661652638572,1.0366646610554289,W20 -> W50
STJRefGen,Serialize,Width,Textual,D=20,50,100,1544.9033333333334,3791.476,30.89806666666667,37.91476,2,2.454183325386054,1.227091662693027,W50 -> W100
STJRefGen,Serialize,Width,Numeric,D=2,5,20,16.292,47.903333333333336,3.2584000000000004,2.395166666666667,4,2.9402978967182256,0.7350744741795564,W5 -> W20
STJRefGen,Serialize,Width,Numeric,D=2,20,50,47.903333333333336,115.032,2.395166666666667,2.30064,2.5,2.4013360239370956,0.9605344095748382,W20 -> W50
STJRefGen,Serialize,Width,Numeric,D=2,50,100,115.032,274.04266666666666,2.30064,2.7404266666666666,2,2.3823168045993,1.19115840229965,W50 -> W100
STJRefGen,Serialize,Width,Numeric,D=5,5,20,36.692,122.65933333333334,7.3384,6.1329666666666665,4,3.34294487445038,0.835736218612595,W5 -> W20
STJRefGen,Serialize,Width,Numeric,D=5,20,50,122.65933333333334,294.204,6.1329666666666665,5.88408,2.5,2.398545565224008,0.9594182260896033,W20 -> W50
STJRefGen,Serialize,Width,Numeric,D=5,50,100,294.204,686.188,5.88408,6.86188,2,2.33235442074207,1.166177210371035,W50 -> W100
STJRefGen,Serialize,Width,Numeric,D=10,5,20,75.41333333333334,232.99133333333333,15.082666666666668,11.649566666666667,4,3.0895243988684578,0.7723810997171145,W5 -> W20
STJRefGen,Serialize,Width,Numeric,D=10,20,50,232.99133333333333,564.9893333333333,11.649566666666667,11.299786666666666,2.5,2.4249371221247142,0.9699748488498856,W20 -> W50
STJRefGen,Serialize,Width,Numeric,D=10,50,100,564.9893333333333,1306.4186666666667,11.299786666666666,13.064186666666666,2,2.3122890815637818,1.1561445407818909,W50 -> W100
STJRefGen,Serialize,Width,Numeric,D=20,5,20,149.37733333333333,447.418,29.875466666666664,22.3709,4,2.9952201583462017,0.7488050395865504,W5 -> W20
STJRefGen,Serialize,Width,Numeric,D=20,20,50,447.418,1103.4626666666666,22.3709,22.069253333333332,2.5,2.466290284849216,0.9865161139396865,W20 -> W50
STJRefGen,Serialize,Width,Numeric,D=20,50,100,1103.4626666666666,2910.574,22.069253333333332,29.10574,2,2.637673287844205,1.3188366439221022,W50 -> W100
STJRefGen,Serialize,Width,Boolean,D=2,5,20,14.569333333333335,41.669333333333334,2.913866666666667,2.083466666666667,4,2.860071382813215,0.7150178457033037,W5 -> W20
STJRefGen,Serialize,Width,Boolean,D=2,20,50,41.669333333333334,93.85333333333334,2.083466666666667,1.8770666666666669,2.5,2.2523358505055677,0.9009343402022271,W20 -> W50
STJRefGen,Serialize,Width,Boolean,D=2,50,100,93.85333333333334,221.78666666666666,1.8770666666666669,2.2178666666666667,2,2.363119761329734,1.181559880664867,W50 -> W100
STJRefGen,Serialize,Width,Boolean,D=5,5,20,32.306,95.46666666666667,6.4612,4.773333333333333,4,2.9550754245857327,0.7387688561464331,W5 -> W20
STJRefGen,Serialize,Width,Boolean,D=5,20,50,95.46666666666667,247.82533333333333,4.773333333333333,4.956506666666667,2.5,2.595935754189944,1.0383743016759777,W20 -> W50
STJRefGen,Serialize,Width,Boolean,D=5,50,100,247.82533333333333,574.6133333333333,4.956506666666667,5.746133333333334,2,2.3186222554594904,1.1593111277297452,W50 -> W100
STJRefGen,Serialize,Width,Boolean,D=10,5,20,68.86333333333333,196.54866666666666,13.772666666666666,9.827433333333333,4,2.8541846168740017,0.7135461542185004,W5 -> W20
STJRefGen,Serialize,Width,Boolean,D=10,20,50,196.54866666666666,511.7253333333333,9.827433333333333,10.234506666666666,2.5,2.603555353551114,1.0414221414204454,W20 -> W50
STJRefGen,Serialize,Width,Boolean,D=10,50,100,511.7253333333333,1199.7233333333334,10.234506666666666,11.997233333333334,2,2.344467344460831,1.1722336722304154,W50 -> W100
STJRefGen,Serialize,Width,Boolean,D=20,5,20,140.43133333333333,413.44866666666667,28.086266666666667,20.672433333333334,4,2.9441340251700714,0.7360335062925178,W5 -> W20
STJRefGen,Serialize,Width,Boolean,D=20,20,50,413.44866666666667,1002.5313333333334,20.672433333333334,20.050626666666666,2.5,2.4248024341595005,0.9699209736638003,W20 -> W50
STJRefGen,Serialize,Width,Boolean,D=20,50,100,1002.5313333333334,2963.5253333333335,20.050626666666666,29.635253333333335,2,2.9560426041546832,1.4780213020773416,W50 -> W100
STJSrcGen,Deserialize,Width,Textual,D=2,5,20,35.77066666666666,131.17866666666666,7.154133333333332,6.558933333333333,4,3.6672133591769795,0.9168033397942449,W5 -> W20
STJSrcGen,Deserialize,Width,Textual,D=2,20,50,131.17866666666666,331.81733333333335,6.558933333333333,6.636346666666667,2.5,2.529506830378924,1.0118027321515695,W20 -> W50
STJSrcGen,Deserialize,Width,Textual,D=2,50,100,331.81733333333335,1100.568,6.636346666666667,11.00568,2,3.3167887552589175,1.6583943776294585,W50 -> W100
STJSrcGen,Deserialize,Width,Textual,D=5,5,20,87.02799999999999,326.05400000000003,17.4056,16.3027,4,3.7465413430160415,0.9366353357540103,W5 -> W20
STJSrcGen,Deserialize,Width,Textual,D=5,20,50,326.05400000000003,813.6526666666667,16.3027,16.273053333333333,2.5,2.4954537183002405,0.9981814873200962,W20 -> W50
STJSrcGen,Deserialize,Width,Textual,D=5,50,100,813.6526666666667,2948.2786666666666,16.273053333333333,29.482786666666666,2,3.6235101136520984,1.8117550568260494,W50 -> W100
STJSrcGen,Deserialize,Width,Textual,D=10,5,20,182.04266666666666,655.324,36.40853333333333,32.7662,4,3.5998374007558667,0.8999593501889667,W5 -> W20
STJSrcGen,Deserialize,Width,Textual,D=10,20,50,655.324,1619.32,32.7662,32.3864,2.5,2.4710219677594596,0.9884087871037839,W20 -> W50
STJSrcGen,Deserialize,Width,Textual,D=10,50,100,1619.32,5598.416666666667,32.3864,55.98416666666667,2,3.4572639544170807,1.7286319772085401,W50 -> W100
STJSrcGen,Deserialize,Width,Textual,D=20,5,20,378.05133333333333,1339.492,75.61026666666666,66.9746,4,3.5431484613200674,0.885787115330017,W5 -> W20
STJSrcGen,Deserialize,Width,Textual,D=20,20,50,1339.492,3259.3773333333334,66.9746,65.18754666666666,2.5,2.4332936167840744,0.9733174467136297,W20 -> W50
STJSrcGen,Deserialize,Width,Textual,D=20,50,100,3259.3773333333334,12166.778666666667,65.18754666666666,121.66778666666667,2,3.732853677982666,1.866426838991333,W50 -> W100
STJSrcGen,Deserialize,Width,Numeric,D=2,5,20,31.998,112.45266666666667,6.3996,5.622633333333334,4,3.514365481175907,0.8785913702939767,W5 -> W20
STJSrcGen,Deserialize,Width,Numeric,D=2,20,50,112.45266666666667,269.42266666666666,5.622633333333334,5.3884533333333335,2.5,2.395876190871418,0.9583504763485674,W20 -> W50
STJSrcGen,Deserialize,Width,Numeric,D=2,50,100,269.42266666666666,1084.978,5.3884533333333335,10.84978,2,4.027047959340219,2.0135239796701097,W50 -> W100
STJSrcGen,Deserialize,Width,Numeric,D=5,5,20,76.25,283.37666666666667,15.25,14.168833333333334,4,3.716415300546448,0.929103825136612,W5 -> W20
STJSrcGen,Deserialize,Width,Numeric,D=5,20,50,283.37666666666667,682.8306666666667,14.168833333333334,13.656613333333334,2.5,2.4096220578029244,0.9638488231211697,W20 -> W50
STJSrcGen,Deserialize,Width,Numeric,D=5,50,100,682.8306666666667,2516.736,13.656613333333334,25.16736,2,3.685739558660712,1.842869779330356,W50 -> W100
STJSrcGen,Deserialize,Width,Numeric,D=10,5,20,159.48133333333334,578.3986666666667,31.89626666666667,28.919933333333336,4,3.6267483759854864,0.9066870939963716,W5 -> W20
STJSrcGen,Deserialize,Width,Numeric,D=10,20,50,578.3986666666667,1369.088,28.919933333333336,27.38176,2.5,2.3670317358961177,0.9468126943584471,W20 -> W50
STJSrcGen,Deserialize,Width,Numeric,D=10,50,100,1369.088,5505.842,27.38176,55.05842,2,4.021539886406133,2.0107699432030666,W50 -> W100
STJSrcGen,Deserialize,Width,Numeric,D=20,5,20,328.08133333333336,1120.578,65.61626666666668,56.0289,4,3.4155493962879118,0.8538873490719779,W5 -> W20
STJSrcGen,Deserialize,Width,Numeric,D=20,20,50,1120.578,2750.5086666666666,56.0289,55.010173333333334,2.5,2.4545445891911735,0.9818178356764694,W20 -> W50
STJSrcGen,Deserialize,Width,Numeric,D=20,50,100,2750.5086666666666,10071.524666666666,55.010173333333334,100.71524666666666,2,3.6616953033899424,1.8308476516949712,W50 -> W100
STJSrcGen,Deserialize,Width,Boolean,D=2,5,20,27.75,95.608,5.55,4.7804,4,3.4453333333333336,0.8613333333333334,W5 -> W20
STJSrcGen,Deserialize,Width,Boolean,D=2,20,50,95.608,228.91400000000002,4.7804,4.57828,2.5,2.3942975483223163,0.9577190193289264,W20 -> W50
STJSrcGen,Deserialize,Width,Boolean,D=2,50,100,228.91400000000002,994.3746666666666,4.57828,9.943746666666666,2,4.343878778347618,2.171939389173809,W50 -> W100
STJSrcGen,Deserialize,Width,Boolean,D=5,5,20,65.50066666666667,234.412,13.100133333333336,11.720600000000001,4,3.5787727351375556,0.8946931837843889,W5 -> W20
STJSrcGen,Deserialize,Width,Boolean,D=5,20,50,234.412,586.236,11.720600000000001,11.72472,2.5,2.500878794600959,1.0003515178403835,W20 -> W50
STJSrcGen,Deserialize,Width,Boolean,D=5,50,100,586.236,2299.887333333333,11.72472,22.998873333333332,2,3.9231424432026234,1.961571221601312,W50 -> W100
STJSrcGen,Deserialize,Width,Boolean,D=10,5,20,139.166,490.97133333333335,27.833199999999998,24.548566666666666,4,3.527954624932335,0.8819886562330838,W5 -> W20
STJSrcGen,Deserialize,Width,Boolean,D=10,20,50,490.97133333333335,1191.598,24.548566666666666,23.83196,2.5,2.4270215368989634,0.9708086147595854,W20 -> W50
STJSrcGen,Deserialize,Width,Boolean,D=10,50,100,1191.598,5046.372666666667,23.83196,50.46372666666667,2,4.234962350278087,2.1174811751390434,W50 -> W100
STJSrcGen,Deserialize,Width,Boolean,D=20,5,20,278.8326666666667,953.6766666666667,55.766533333333335,47.68383333333334,4,3.4202472689713543,0.8550618172428387,W5 -> W20
STJSrcGen,Deserialize,Width,Boolean,D=20,20,50,953.6766666666667,2367.2433333333333,47.68383333333334,47.34486666666667,2.5,2.4822284282234017,0.9928913712893608,W20 -> W50
STJSrcGen,Deserialize,Width,Boolean,D=20,50,100,2367.2433333333333,9324.238,47.34486666666667,93.24238,2,3.9388591230587475,1.9694295615293738,W50 -> W100
STJSrcGen,Serialize,Width,Textual,D=2,5,20,13.484666666666666,46.336,2.696933333333333,2.3167999999999997,4,3.436199139763682,0.8590497849409205,W5 -> W20
STJSrcGen,Serialize,Width,Textual,D=2,20,50,46.336,116.21933333333334,2.3167999999999997,2.324386666666667,2.5,2.508186579189687,1.003274631675875,W20 -> W50
STJSrcGen,Serialize,Width,Textual,D=2,50,100,116.21933333333334,224.71066666666667,2.324386666666667,2.247106666666667,2,1.933505039322201,0.9667525196611005,W50 -> W100
STJSrcGen,Serialize,Width,Textual,D=5,5,20,29.314666666666668,113.446,5.862933333333333,5.6723,4,3.8699399617938686,0.9674849904484671,W5 -> W20
STJSrcGen,Serialize,Width,Textual,D=5,20,50,113.446,277.5686666666667,5.6723,5.551373333333333,2.5,2.446702983504634,0.9786811934018534,W20 -> W50
STJSrcGen,Serialize,Width,Textual,D=5,50,100,277.5686666666667,558.248,5.551373333333333,5.58248,2,2.0112068365065223,1.0056034182532612,W50 -> W100
STJSrcGen,Serialize,Width,Textual,D=10,5,20,55.51533333333333,222.98466666666667,11.103066666666667,11.149233333333333,4,4.016632041598117,1.0041580103995291,W5 -> W20
STJSrcGen,Serialize,Width,Textual,D=10,20,50,222.98466666666667,552.6073333333334,11.149233333333333,11.052146666666667,2.5,2.4782301922105257,0.9912920768842104,W20 -> W50
STJSrcGen,Serialize,Width,Textual,D=10,50,100,552.6073333333334,1085.5413333333333,11.052146666666667,10.855413333333333,2,1.9643990730005993,0.9821995365002997,W50 -> W100
STJSrcGen,Serialize,Width,Textual,D=20,5,20,108.75266666666667,448.0346666666667,21.750533333333333,22.401733333333333,4,4.1197579829460125,1.029939495736503,W5 -> W20
STJSrcGen,Serialize,Width,Textual,D=20,20,50,448.0346666666667,1145.9893333333334,22.401733333333333,22.919786666666667,2.5,2.557813978680221,1.0231255914720885,W20 -> W50
STJSrcGen,Serialize,Width,Textual,D=20,50,100,1145.9893333333334,2219.0886666666665,22.919786666666667,22.190886666666664,2,1.9363955685451404,0.9681977842725702,W50 -> W100
STJSrcGen,Serialize,Width,Numeric,D=2,5,20,9.590666666666667,31.430666666666667,1.9181333333333335,1.5715333333333334,4,3.2772139580147366,0.8193034895036841,W5 -> W20
STJSrcGen,Serialize,Width,Numeric,D=2,20,50,31.430666666666667,77.45266666666666,1.5715333333333334,1.5490533333333332,2.5,2.4642387477198486,0.9856954990879394,W20 -> W50
STJSrcGen,Serialize,Width,Numeric,D=2,50,100,77.45266666666666,143.60399999999998,1.5490533333333332,1.4360399999999998,2,1.854087227467959,0.9270436137339794,W50 -> W100
STJSrcGen,Serialize,Width,Numeric,D=5,5,20,20.736666666666665,75.71333333333334,4.147333333333333,3.7856666666666667,4,3.6511814820768373,0.9127953705192092,W5 -> W20
STJSrcGen,Serialize,Width,Numeric,D=5,20,50,75.71333333333334,172.71733333333333,3.7856666666666667,3.4543466666666665,2.5,2.2812010213964955,0.9124804085585981,W20 -> W50
STJSrcGen,Serialize,Width,Numeric,D=5,50,100,172.71733333333333,349.77,3.4543466666666665,3.4977,2,2.0251007426392253,1.012550371319613,W50 -> W100
STJSrcGen,Serialize,Width,Numeric,D=10,5,20,36.166666666666664,143.34,7.2333333333333325,7.167,4,3.963317972350231,0.9908294930875577,W5 -> W20
STJSrcGen,Serialize,Width,Numeric,D=10,20,50,143.34,347.3813333333333,7.167,6.947626666666666,2.5,2.4234779777684756,0.9693911911073904,W20 -> W50
STJSrcGen,Serialize,Width,Numeric,D=10,50,100,347.3813333333333,766.436,6.947626666666666,7.66436,2,2.2063246537906473,1.1031623268953237,W50 -> W100
STJSrcGen,Serialize,Width,Numeric,D=20,5,20,72.66133333333333,279.3186666666667,14.532266666666667,13.965933333333334,4,3.844116999412801,0.9610292498532003,W5 -> W20
STJSrcGen,Serialize,Width,Numeric,D=20,20,50,279.3186666666667,719.9826666666667,13.965933333333334,14.399653333333333,2.5,2.5776389213753466,1.0310555685501386,W20 -> W50
STJSrcGen,Serialize,Width,Numeric,D=20,50,100,719.9826666666667,1414.7746666666667,14.399653333333333,14.147746666666666,2,1.9650121206621642,0.982506060331082,W50 -> W100
STJSrcGen,Serialize,Width,Boolean,D=2,5,20,9.752,28.931333333333335,1.9504000000000001,1.4465666666666668,4,2.966707683893902,0.7416769209734755,W5 -> W20
STJSrcGen,Serialize,Width,Boolean,D=2,20,50,28.931333333333335,70.566,1.4465666666666668,1.4113200000000001,2.5,2.439085651081872,0.9756342604327488,W20 -> W50
STJSrcGen,Serialize,Width,Boolean,D=2,50,100,70.566,139.32,1.4113200000000001,1.3932,2,1.9743219114020916,0.9871609557010458,W50 -> W100
STJSrcGen,Serialize,Width,Boolean,D=5,5,20,20.037333333333333,66.734,4.007466666666667,3.3366999999999996,4,3.330483098216662,0.8326207745541654,W5 -> W20
STJSrcGen,Serialize,Width,Boolean,D=5,20,50,66.734,172.20533333333333,3.3366999999999996,3.4441066666666664,2.5,2.5804737215412437,1.0321894886164975,W20 -> W50
STJSrcGen,Serialize,Width,Boolean,D=5,50,100,172.20533333333333,342.21333333333337,3.4441066666666664,3.4221333333333335,2,1.987240039023182,0.993620019511591,W50 -> W100
STJSrcGen,Serialize,Width,Boolean,D=10,5,20,35.462666666666664,128.54333333333332,7.092533333333333,6.4271666666666665,4,3.624750911756965,0.9061877279392413,W5 -> W20
STJSrcGen,Serialize,Width,Boolean,D=10,20,50,128.54333333333332,339.1413333333333,6.4271666666666665,6.782826666666666,2.5,2.638342452610015,1.0553369810440059,W20 -> W50
STJSrcGen,Serialize,Width,Boolean,D=10,50,100,339.1413333333333,685.4306666666666,6.782826666666666,6.854306666666666,2,2.0210767585588703,1.0105383792794351,W50 -> W100
STJSrcGen,Serialize,Width,Boolean,D=20,5,20,70.15133333333333,262.6073333333333,14.030266666666666,13.130366666666665,4,3.7434403717677025,0.9358600929419255,W5 -> W20
STJSrcGen,Serialize,Width,Boolean,D=20,20,50,262.6073333333333,679.0773333333333,13.130366666666665,13.581546666666666,2.5,2.585903922459642,1.0343615689838568,W20 -> W50
STJSrcGen,Serialize,Width,Boolean,D=20,50,100,679.0773333333333,1436.6926666666668,13.581546666666666,14.366926666666668,2,2.1156539854076515,1.0578269927038257,W50 -> W100
Newtonsoft,Deserialize,Width,Textual,D=2,5,20,65.40733333333334,227.248,13.081466666666667,11.3624,4,3.4743504805781202,0.8685876201445301,W5 -> W20
Newtonsoft,Deserialize,Width,Textual,D=2,20,50,227.248,571.3133333333333,11.3624,11.426266666666665,2.5,2.514052195545542,1.0056208782182168,W20 -> W50
